year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2017,1,UA,United Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",5168,1103,415.76,78.91,282.88,0,325.46,191,1,70307,24871,6766,10326,0,28344
2017,1,UA,United Air Lines Inc.,DEN,"Denver, CO: Denver International",3500,800,285.45,55.07,209.91,0,249.57,115,0,49933,18499,3712,7836,0,19886
2017,1,UA,United Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",996,208,84.92,18.36,42.92,0,61.8,27,1,13196,4536,1512,1490,0,5658
2017,1,UA,United Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",4018,984,341.13,81.1,313.67,0,248.1,140,4,61135,21426,6281,12707,0,20721
2017,1,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4303,1112,289.46,58.43,509.64,0,254.46,361,2,72040,18914,5532,24701,0,22893
2017,1,UA,United Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",189,52,24.61,3.88,12.84,0,10.67,8,0,2513,913,233,429,0,938
2017,1,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2522,583,254.16,51.19,123.95,0,153.71,77,2,37347,14581,4111,4967,0,13688
2017,1,UA,United Air Lines Inc.,MIA,"Miami, FL: Miami International",345,102,43.24,9.98,33.81,0,14.97,9,1,6160,2710,738,1501,0,1211
2017,1,UA,United Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",505,131,54.57,13.03,23.88,0,39.52,17,0,7941,3061,1054,1052,0,2774
2017,1,UA,United Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",410,88,31.17,3,35.84,0,17.99,22,4,6021,1622,855,1909,0,1635
2017,1,UA,United Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",27,7,3.48,0.96,0.31,0,2.26,3,0,703,307,65,44,0,287
2017,1,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",31,14,5.79,1.46,0.9,0,5.85,5,0,937,301,193,53,0,390
2017,2,UA,United Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",3578,1393,308.01,49.31,771.06,0,264.62,94,3,86401,17757,4227,40818,0,23599
2017,2,UA,United Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",23,5,1.18,0.61,2.65,0,0.55,2,0,234,88,22,103,0,21
2017,2,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4061,1005,309.91,36.29,402.48,0,256.32,178,8,58271,16625,2392,19991,0,19263
2017,2,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2227,728,259.17,27.71,252.09,0,189.03,50,3,41183,12840,2552,9836,0,15955
2017,2,UA,United Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",4798,1025,370.53,48.11,313.84,0,292.52,110,3,60891,24365,3090,10916,0,22520
2017,2,UA,United Air Lines Inc.,DEN,"Denver, CO: Denver International",3301,865,313.9,43.89,256.56,0,250.64,67,3,46121,17584,3534,9743,0,15260
2017,2,UA,United Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",990,278,106.08,8.9,82.31,0,80.71,18,2,16732,5694,692,3964,0,6382
2017,2,UA,United Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",479,145,66.9,2.28,32.98,0,42.84,8,0,8158,3409,339,1137,0,3273
2017,2,UA,United Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",185,49,20.11,1,14.75,0,13.14,6,0,2610,1028,89,516,0,977
2017,2,UA,United Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",372,81,30.02,1.82,21.3,0,27.86,27,0,6487,1602,106,1183,0,3596
2017,2,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",40,20,10.38,0.29,1.53,0,7.8,4,0,1577,611,5,121,0,840
2017,2,UA,United Air Lines Inc.,MIA,"Miami, FL: Miami International",309,65,23.43,3.76,21.29,0,16.52,12,1,4167,981,560,1159,0,1467
2017,3,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2594,562,229.51,14.22,174.11,0,144.16,23,4,28310,10670,753,5852,0,11035
2017,3,UA,United Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",5335,893,342.67,31.11,240.85,0,278.37,54,5,49748,19053,2322,7946,0,20427
2017,3,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4750,1032,293.57,23.15,425.62,0,289.66,94,3,62232,14715,2324,23539,0,21654
2017,3,UA,United Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",4085,908,277.72,15.67,396.05,0,218.56,38,4,45685,14208,837,16503,0,14137
2017,3,UA,United Air Lines Inc.,DEN,"Denver, CO: Denver International",3868,673,242.16,24.04,208.76,0,198.04,36,0,39119,14758,1543,8078,0,14740
2017,3,UA,United Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",638,110,52.66,2.26,20.93,0,34.15,3,1,5717,2536,61,657,0,2463
2017,3,UA,United Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",26,6,3.99,0.84,0.57,0,0.6,1,0,265,195,32,13,0,25
2017,3,UA,United Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",1059,183,75.55,3.98,36.23,0,67.25,5,1,10518,4029,248,1254,0,4987
2017,3,UA,United Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",147,35,18.6,0,8.71,0,7.69,1,1,1400,698,0,304,0,398
2017,3,UA,United Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",409,70,31.63,0,24.72,0,13.64,5,0,3873,1931,0,816,0,1126
2017,3,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",52,9,4.61,1,0.9,0,2.48,0,0,741,503,41,48,0,149
2017,3,UA,United Air Lines Inc.,MIA,"Miami, FL: Miami International",344,62,20.08,0.58,30.47,0,10.87,1,0,3022,742,22,1354,0,904
2017,4,UA,United Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",4343,771,212.8,11.21,373.99,0,173,28,2,41130,10781,633,16365,0,13351
2017,4,UA,United Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",4688,775,231.84,22.92,312.21,0,208.02,16,12,35892,11512,1224,10780,0,12376
2017,4,UA,United Air Lines Inc.,DEN,"Denver, CO: Denver International",3259,416,143.68,12.07,128.41,0,131.84,14,0,22476,8329,489,4842,0,8816
2017,4,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4454,815,197.98,11.93,420.55,0,184.55,24,18,41750,11239,757,17036,0,12718
2017,4,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2552,486,162.52,12.45,178.58,0,132.46,7,8,24265,8841,557,6492,0,8375
2017,4,UA,United Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",1030,180,64.71,2.05,36.3,0,76.93,2,2,8681,2592,87,1138,0,4864
2017,4,UA,United Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",400,66,17.17,0.77,33.01,0,15.05,1,2,4550,1208,25,2335,0,982
2017,4,UA,United Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",116,31,7.84,0,12.47,0,10.7,0,0,1681,354,0,608,0,719
2017,4,UA,United Air Lines Inc.,MIA,"Miami, FL: Miami International",315,63,22.67,1.69,25.38,0,13.25,0,0,3432,1051,134,1109,0,1138
2017,4,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",63,14,4.52,0.67,2.42,0,6.39,0,0,568,161,54,73,0,280
2017,4,UA,United Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",465,79,33.8,1.75,16.48,0,26.97,1,0,4583,1719,81,632,0,2151
2017,4,UA,United Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",26,4,1.58,0,2.39,0,0.03,0,0,151,68,0,82,0,1
2017,5,UA,United Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",4528,976,267.27,19.18,436.57,0,252.98,55,14,58292,16049,1545,19895,0,20803
2017,5,UA,United Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",5278,977,295.5,34.58,310.47,0,336.45,59,28,63933,16688,3000,14914,0,29331
2017,5,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",5065,1239,294.77,24.39,609.19,0,310.65,114,76,81032,17788,1819,33880,0,27545
2017,5,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2795,590,197.78,23.43,173.44,0,195.35,26,0,37548,10677,2078,7336,0,17457
2017,5,UA,United Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",1133,215,76.16,11.05,42.24,0,85.55,7,0,14529,5431,950,2186,0,5962
2017,5,UA,United Air Lines Inc.,DEN,"Denver, CO: Denver International",3418,635,194.38,23.56,239.46,0,177.6,55,17,37097,10999,2071,10201,0,13826
2017,5,UA,United Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",224,50,17.22,1.93,15.16,0,15.69,7,4,3038,985,102,830,0,1121
2017,5,UA,United Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",507,91,30.37,7.81,19.28,0.52,33.03,8,0,6318,1872,617,1133,14,2682
2017,5,UA,United Air Lines Inc.,MIA,"Miami, FL: Miami International",282,64,23.31,1.96,20.22,0,18.5,1,3,4264,1360,164,1094,0,1646
2017,5,UA,United Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",404,103,33.94,1.96,57.61,0,9.48,2,5,6641,2054,65,3828,0,694
2017,5,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",69,24,6.97,0,10.66,0,6.37,0,0,1000,344,0,277,0,379
2017,5,UA,United Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",25,12,3.45,0,5.04,0,3.51,1,0,954,366,0,203,0,385
2017,6,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",5109,1604,355.89,53.31,767.92,0,426.89,127,43,107174,23279,5063,44754,0,34078
2017,6,UA,United Air Lines Inc.,DEN,"Denver, CO: Denver International",3593,812,265.86,31.7,244.31,0,270.13,44,29,50125,14896,2764,11324,0,21141
2017,6,UA,United Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",1079,266,114.3,7.08,63.58,0,81.03,5,0,15539,5581,865,2577,0,6516
2017,6,UA,United Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",4702,1427,409.13,50.73,587.07,0.09,379.99,73,10,81038,22617,4346,24167,7,29901
2017,6,UA,United Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",5215,1193,368.45,58.14,366.33,0,400.07,69,31,76991,22050,4665,17661,0,32615
2017,6,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",77,28,10.94,1.56,4.1,0,11.39,0,1,1205,513,42,126,0,524
2017,6,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3054,1020,355.61,20.03,330.01,0,314.34,38,3,57879,19314,2079,12895,0,23591
2017,6,UA,United Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",396,134,50.12,3.47,31.39,0,49.02,2,0,8109,2607,438,1468,0,3596
2017,6,UA,United Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",400,112,33.47,3.63,60.55,0,14.35,2,1,7020,2072,165,3144,0,1639
2017,6,UA,United Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",259,70,23.82,3.56,18.82,0,23.8,3,1,4215,1079,365,750,0,2021
2017,6,UA,United Air Lines Inc.,MIA,"Miami, FL: Miami International",162,57,20.57,2.2,14.84,0,19.39,2,0,3721,1080,155,779,0,1707
2017,6,UA,United Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",26,8,3.96,0,2.69,0,1.35,0,0,665,313,0,101,0,251
2017,7,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",5105,1167,335.87,56.76,374.44,0,399.93,94,3,72038,20152,5250,16808,0,29828
2017,7,UA,United Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",4891,1130,287.04,43.93,449.02,0,350.02,56,4,72010,17369,3850,21334,0,29457
2017,7,UA,United Air Lines Inc.,DEN,"Denver, CO: Denver International",3842,840,246.85,34.54,292.68,0,265.93,39,24,49876,13636,2963,13224,0,20053
2017,7,UA,United Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",1070,231,82.41,6.98,43.93,0,97.69,4,0,13048,4231,365,2022,0,6430
2017,7,UA,United Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",267,82,25.36,1.31,24.52,0,30.81,2,1,5246,1355,325,1228,0,2338
2017,7,UA,United Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",5400,1117,372.47,61.7,318.34,1,363.49,66,34,66746,20537,4508,13053,37,28611
2017,7,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3232,727,247.21,35.72,204.12,0,239.95,39,1,45522,14989,2842,8307,0,19384
2017,7,UA,United Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",409,121,23.69,3.14,72.42,0,21.76,3,4,10285,1614,436,6310,0,1925
2017,7,UA,United Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",345,105,49.64,0.9,18.65,0,35.8,3,2,7086,3118,104,932,0,2932
2017,7,UA,United Air Lines Inc.,MIA,"Miami, FL: Miami International",153,55,20.03,1.67,17.4,0,15.89,1,1,3472,1034,260,749,0,1429
2017,7,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",61,37,15.79,0.28,11.51,0,9.41,0,1,1665,652,13,386,0,614
2017,7,UA,United Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",26,9,3.55,0,4.45,0,1.01,0,0,492,349,0,109,0,34
2017,8,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3061,702,271.58,26.93,182.73,0,220.76,33,4,42226,16402,1933,7031,0,16860
2017,8,UA,United Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",4798,985,251.97,32.55,381.46,0,319.01,66,6,56796,14170,2415,16252,0,23959
2017,8,UA,United Air Lines Inc.,DEN,"Denver, CO: Denver International",3780,709,228.33,26.91,230.14,0,223.62,25,20,41514,11371,2075,10161,0,17907
2017,8,UA,United Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",404,74,25.75,1.32,42.7,0,4.23,1,1,3985,1797,156,1754,0,278
2017,8,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",5131,1449,310.17,32.77,721.51,0,384.54,83,26,92423,17427,2088,41707,0,31201
2017,8,UA,United Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",1109,219,77.13,6.18,48.76,0,86.93,5,1,11940,3921,477,1704,0,5838
2017,8,UA,United Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",5140,917,322.84,41.74,267.1,0,285.31,37,10,51124,18095,3092,9438,0,20499
2017,8,UA,United Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",377,98,40.52,3.41,13.81,0,40.25,0,1,5850,1903,401,796,0,2750
2017,8,UA,United Air Lines Inc.,MIA,"Miami, FL: Miami International",165,53,20.64,0.84,18.35,0,13.17,0,0,2306,842,42,719,0,703
2017,8,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",59,23,7.85,0.45,7.06,0,7.63,1,0,1304,369,15,221,0,699
2017,8,UA,United Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",287,80,27.19,1.91,16.73,0,34.17,0,2,4925,1322,340,908,0,2355
2017,8,UA,United Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",25,11,4.91,1.15,3.79,0,1.15,0,0,754,305,232,184,0,33
2017,9,UA,United Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",4881,749,197.21,17.13,321.12,0,213.54,38,25,40126,10931,925,14204,0,14066
2017,9,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2655,460,168.76,13.57,137.01,0,140.66,14,1,27649,8822,776,5372,0,12679
2017,9,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",5122,1107,208.92,28.88,631.99,0,237.21,158,18,75585,12020,4308,42027,0,17230
2017,9,UA,United Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",4381,939,222.06,16.35,489.75,0,210.84,28,2,50207,10552,880,22396,0,16379
2017,9,UA,United Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",436,92,40.78,0.81,20.55,0,29.86,6,1,5771,2284,50,803,0,2634
2017,9,UA,United Air Lines Inc.,DEN,"Denver, CO: Denver International",3681,529,175.01,13.02,171.31,0,169.66,18,4,31961,9752,678,7179,0,14352
2017,9,UA,United Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",1118,164,50.51,10.95,44.16,0,58.38,3,3,9354,2387,1122,2184,0,3661
2017,9,UA,United Air Lines Inc.,MIA,"Miami, FL: Miami International",168,34,12.69,1.75,14.24,0,5.32,0,0,1177,468,57,387,0,265
2017,9,UA,United Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",387,64,10.51,2,35.86,0,15.63,1,0,3795,746,71,1349,0,1629
2017,9,UA,United Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",318,62,14.1,1.53,23.63,0,22.74,4,0,3462,845,77,1111,0,1429
2017,9,UA,United Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",26,1,0,0,1,0,0,2,0,16,0,0,16,0,0
2017,9,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",65,12,5.51,1,2.89,0,2.6,0,0,584,231,36,69,0,248
2017,10,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",5486,1720,279.38,17.11,1123.38,0.06,300.07,76,5,95251,14835,1712,58409,4,20291
2017,10,UA,United Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",5369,850,282.8,13.97,253.11,0.32,299.8,25,27,52045,14580,793,13369,6,23297
2017,10,UA,United Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",4589,1087,313.92,17.83,499.69,0,255.56,29,6,58211,16408,1262,22715,0,17826
2017,10,UA,United Air Lines Inc.,DEN,"Denver, CO: Denver International",3846,680,225.62,14.03,224.66,0.11,215.59,13,5,35410,11369,970,8276,5,14790
2017,10,UA,United Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",1227,214,87.05,2.21,53.8,0,70.94,7,1,11807,4700,145,2245,0,4717
2017,10,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2729,559,236.27,8.86,166.05,0,147.81,13,3,30569,12359,584,5814,0,11812
2017,10,UA,United Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",541,125,54.18,3.3,18.98,0,48.54,2,1,6552,2325,249,825,0,3153
2017,10,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",117,30,15.16,0,9.53,0,5.31,0,0,1163,533,0,248,0,382
2017,10,UA,United Air Lines Inc.,MIA,"Miami, FL: Miami International",203,28,9.2,2,8.59,0,8.21,0,0,1578,410,206,301,0,661
2017,10,UA,United Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",354,87,24.66,2.58,32.38,0,27.37,1,3,5107,1278,505,1415,0,1909
2017,10,UA,United Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",27,5,3,0,1.49,0,0.51,0,0,154,92,0,33,0,29
2017,10,UA,United Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",401,84,33.73,0.41,34.4,0,15.46,1,0,4757,2083,24,1483,0,1167
2017,11,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4829,818,289.62,24.91,237.4,0,266.08,32,1,44130,14531,1738,9048,0,18813
2017,11,UA,United Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",4089,944,242.41,20.57,482.09,0,198.93,34,5,60188,14430,1702,28914,0,15142
2017,11,UA,United Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",5137,804,285.11,30.07,244.74,0,244.08,34,5,41783,15259,1970,7560,0,16994
2017,11,UA,United Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",1026,167,71.43,9.95,28.8,0,56.82,2,2,8167,3033,753,1092,0,3289
2017,11,UA,United Air Lines Inc.,DEN,"Denver, CO: Denver International",3362,585,214.02,23.57,150.92,0,196.49,24,14,33543,11321,1165,6463,0,14594
2017,11,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2503,512,197.88,11.78,158.65,0,143.69,25,0,28623,10670,815,5487,0,11651
2017,11,UA,United Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",313,64,22.56,2.68,18.1,0,20.65,0,1,3525,1180,125,745,0,1475
2017,11,UA,United Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",345,56,19.11,0,22.63,0,14.25,0,0,4129,1294,0,1210,0,1625
2017,11,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",201,35,16.74,0,5.78,0,12.48,2,0,2056,805,0,204,0,1047
2017,11,UA,United Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",565,103,49.19,2.39,18.62,0,32.81,1,0,4768,2078,179,533,0,1978
2017,11,UA,United Air Lines Inc.,MIA,"Miami, FL: Miami International",253,57,28.28,0,14.43,0,14.29,0,0,4311,1767,0,1064,0,1480
2017,11,UA,United Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",22,7,3.83,1,1.93,0,0.24,0,0,249,138,34,57,0,20
2017,12,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4520,873,349.41,11.13,177.5,0.33,334.62,34,0,45973,18704,597,5262,7,21403
2017,12,UA,United Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",5182,1180,491.78,18.72,353.45,0,316.05,32,5,58270,23028,1019,12391,0,21832
2017,12,UA,United Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",4224,1589,279.33,13.59,995.31,0,300.77,48,12,122408,16583,980,78561,0,26284
2017,12,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2653,832,324.24,7.34,308.67,0,191.75,20,8,42272,14949,469,11704,0,15150
2017,12,UA,United Air Lines Inc.,DEN,"Denver, CO: Denver International",3608,825,290.88,23.6,258.7,1,250.81,58,4,44756,15412,1060,9826,32,18426
2017,12,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",209,55,28.08,0,9.52,0,17.4,4,0,2884,1241,0,326,0,1317
2017,12,UA,United Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",803,232,90.82,3.29,67,0,70.9,1,0,15082,4313,206,5283,0,5280
2017,12,UA,United Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",381,89,28.85,1,50.24,0,8.92,0,1,4160,1175,39,1894,0,1052
2017,12,UA,United Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",304,87,42.14,1.15,11.9,0,31.81,1,0,3828,1572,48,378,0,1830
2017,12,UA,United Air Lines Inc.,MIA,"Miami, FL: Miami International",342,100,51.47,2.27,12.74,0,33.52,1,1,5336,2581,162,433,0,2160
2017,12,UA,United Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",530,137,62.52,1.59,29.05,0,43.84,6,1,7158,2738,111,1038,0,3271
2017,12,UA,United Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",24,6,1.4,0,2.77,0,1.83,0,0,439,92,0,78,0,269
2018,1,UA,United Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",4859,1002,364.68,45.58,330.44,0,261.29,97,4,51101,18221,2781,10869,0,19230
2018,1,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2372,516,209.13,26.71,127.17,0,152.98,51,4,30779,12273,1663,4361,0,12482
2018,1,UA,United Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",3742,768,270.67,42.45,251.34,0,203.53,69,4,46123,16198,3160,13075,0,13690
2018,1,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4372,1039,325.21,39.66,430.84,0,243.29,129,9,68679,19457,3356,25020,0,20846
2018,1,UA,United Air Lines Inc.,DEN,"Denver, CO: Denver International",3772,820,281.33,37.07,286.76,0,214.84,58,4,44683,15032,2561,10123,0,16967
2018,1,UA,United Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",553,127,57.5,5.22,38.11,0,26.18,7,1,8524,2867,447,3043,0,2167
2018,1,UA,United Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",291,57,32.67,2.8,7.57,0,13.96,7,0,3203,1712,118,258,0,1115
2018,1,UA,United Air Lines Inc.,MIA,"Miami, FL: Miami International",368,102,56.39,5.47,19.68,0,20.47,10,0,5102,2515,210,876,0,1501
2018,1,UA,United Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",1050,177,77.73,10.7,39.03,0,49.54,12,1,8903,3713,603,1674,0,2913
2018,1,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",219,45,18.59,4.49,15.4,0,6.52,15,0,2175,921,155,630,0,469
2018,1,UA,United Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",375,66,16.13,0,36.62,0,13.25,17,0,4079,1056,0,1971,0,1052
2018,1,UA,United Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",23,5,1,1.97,1.19,0,0.84,0,0,485,23,186,145,0,131
2018,2,UA,United Air Lines Inc.,DEN,"Denver, CO: Denver International",3577,860,274.81,76.47,312.03,0,196.69,61,4,45612,14160,4887,11989,0,14576
